Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL20663,"GeoChip","in situ oligonucleotide","Archaea;Bacteria;Eukaryota;Viruses",79083,16,1,"Carlos Alexander Ruiz Perez","Jul 09, 2015"
GPL20676,"Illumina HiSeq 2500 (Clostridium perfringens)","high-throughput sequencing","Clostridium perfringens",0,0,0,"GEO","Jul 09, 2015"
GPL18969,"Agilent-040255  Lactococcus lactis subsp. cremoris GE214 array (Feature number version)","in situ oligonucleotide","Lactococcus lactis subsp. cremoris GE214",15744,5,1,"Victor Ladero","Jul 08, 2015"
GPL20672,"Autoantigen and Cytokine Protein Microarray II","spotted peptide or protein","Homo sapiens",325,33,1,"Jacob Rosenberg","Jul 08, 2015"
GPL20673,"Ion Torrent Proton (Staphylococcus aureus)","high-throughput sequencing","Staphylococcus aureus",0,0,0,"GEO","Jul 08, 2015"
GPL18192,"Agilent Custom P. falciparum 8x15k Array designed by Ashis Das, Raja CM & Genotypic Technology Pvt. Ltd. (AMADID:24956)","in situ oligonucleotide","Plasmodium falciparum",6384,12,1,"Ashis Kumar Das","Jul 07, 2015"
GPL20657,"miRCURY LNA microRNA Array, v.11.0 - hsa, mmu & rno, miRBase 13.0","spotted oligonucleotide","BK polyomavirus;Herpesvirus saimiri (strain 11);Homo sapiens;Human herpesvirus 1;Human herpesvirus 2;Human herpesvirus 4;Human herpesvirus 5;Human herpesvirus 6B;Human herpesvirus 8;Human immunodeficiency virus 1;JC polyomavirus;Macacine herpesvirus 1;Merkel cell polyomavirus;Simian virus 40",6156,0,0,"Michael Thorsen","Jul 07, 2015"
GPL20658,"miRCURY LNA microRNA Array, 5th generation - hsa, mmu & rno, miRBase 15.0","spotted oligonucleotide","BK polyomavirus;Herpesvirus saimiri (strain 11);Homo sapiens;Human herpesvirus 1;Human herpesvirus 2;Human herpesvirus 4;Human herpesvirus 5;Human herpesvirus 6B;Human herpesvirus 8;Human immunodeficiency virus 1;JC polyomavirus;Macacine herpesvirus 1;Merkel cell polyomavirus;Simian virus 40",6560,0,0,"Michael Thorsen","Jul 07, 2015"
GPL20661,"NimbleGen Rat RefSeq Promoter 730k array [100718_RN34_Refseq_Prom_ChIP]","in situ oligonucleotide","Rattus norvegicus",0,9,1,"Daniel J Cook","Jul 07, 2015"
GPL20666,"Illumina Genome Analyzer II (Burkholderia glumae BGR1)","high-throughput sequencing","Burkholderia glumae BGR1",0,0,0,"GEO","Jul 07, 2015"
GPL20667,"Illumina HiSeq 2500 (Haloferax mediterranei)","high-throughput sequencing","Haloferax mediterranei",0,1,1,"GEO","Jul 07, 2015"
GPL20668,"Ncode Mus musculus Non-coding array","spotted oligonucleotide","Mus musculus",35981,25,2,"Sagar S Damle","Jul 07, 2015"
GPL20669,"Haloferax mediterranei_CGH","in situ oligonucleotide","Haloferax mediterranei",133490,10,1,"Haibo Yang","Jul 07, 2015"
GPL20670,"Ion Torrent PGM (Rattus norvegicus)","high-throughput sequencing","Rattus norvegicus",0,0,0,"GEO","Jul 07, 2015"
GPL20671,"Illumina HiSeq 2000 (Talinum fruticosum)","high-throughput sequencing","Talinum fruticosum",0,0,0,"GEO","Jul 07, 2015"
GPL20660,"Illumina NextSeq 500 (Neurospora crassa)","high-throughput sequencing","Neurospora crassa",0,0,0,"GEO","Jul 06, 2015"
GPL20664,"Illumina HiSeq 2500 (Rapana venosa)","high-throughput sequencing","Rapana venosa",0,0,0,"GEO","Jul 06, 2015"
GPL20292,"[hGlue_3_0] Custom Affymetrix Human Transcriptome Array","in situ oligonucleotide","Homo sapiens",20533,150,1,"M Cecilia Lopez","Jul 05, 2015"
GPL20650,"[HG-U219_Hs_ENTREZG_18] Affymetrix Human Genome U219 Array [CDF: Brainarray HGU219_Hs_ENTREZG_v18]","in situ oligonucleotide","Homo sapiens",18512,0,0,"GEO admin","Jul 02, 2015"
GPL20656,"Illumina HiSeq 2500 (Streptococcus pyogenes)","high-throughput sequencing","Streptococcus pyogenes",0,42,1,"GEO","Jul 02, 2015"
GPL17943,"NanoString nCounter human DNA damage response and repair pathways platform","other","Homo sapiens",230,16,1,"Kenneth Chung-kan Chu","Jul 01, 2015"
GPL20026,"miRCURY LNA microRNA Array, 5th generation - hsa, mmu & rno","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",9360,8,2,"Sylvie Bradesi","Jul 01, 2015"
GPL20275,"NanoString nCounter Human miRNA Expression Assay v2 [mRNA ID]","other","Homo sapiens",800,77,2,"Eric C Polley","Jul 01, 2015"
GPL20608,"Agilent-046856 1kG-SV-1M-updated-2","in situ oligonucleotide","Homo sapiens",974016,2534,1,"Charles Lee","Jul 01, 2015"
GPL16414,"CCDTM-miRNA850-version 4p1.4","spotted oligonucleotide","Homo sapiens;Human herpesvirus 8;Macacine herpesvirus 4;Mus musculus;Rattus norvegicus;Simian virus 40",1712,40,2,"Xin Li","Jun 30, 2015"
GPL18846,"Murine 15K Spotted cDNA array","spotted DNA/cDNA","Mus musculus",31200,2,2,"Sirisha Cheedipudi","Jun 30, 2015"
GPL18968,"GenoToul/ Biopuces platform - Saccharomyces cerevisiae - 15K","spotted oligonucleotide","Saccharomyces cerevisiae",15488,0,0,"Sylvie Dequin","Jun 30, 2015"
GPL19372,"IQUSP Human Intron-Exon 44k v3.0","in situ oligonucleotide","Homo sapiens",24581,42,7,"Eduardo Moraes Reis","Jun 30, 2015"
GPL19896,"CodeLink Mouse Whole Genome Bioarray","spotted oligonucleotide","Mus musculus",0,113,2,"Nicolas Dérian","Jun 30, 2015"
GPL20641,"Illumina HumanOmni2.5M-8v1-1_B [data table]","oligonucleotide beads","Homo sapiens",2391739,429,1,"GEO admin","Jun 30, 2015"
GPL20642,"Illumina HiSeq 2000 (Phalaenopsis equestris)","high-throughput sequencing","Phalaenopsis equestris",0,0,0,"GEO","Jun 30, 2015"
GPL20643,"Illumina HiSeq 2500 (Moringa oleifera)","high-throughput sequencing","Moringa oleifera",0,1,1,"GEO","Jun 30, 2015"
GPL20638,"Illumina HiSeq 2000 (Methanosarcina barkeri str. Fusaro)","high-throughput sequencing","Methanosarcina barkeri str. Fusaro",0,54,1,"GEO","Jun 29, 2015"
GPL20639,"Illumina Genome Analyzer IIx (Anguilla anguilla)","high-throughput sequencing","Anguilla anguilla",0,3,1,"GEO","Jun 29, 2015"
GPL20640,"Illumina HiSeq 2500 (Anguilla anguilla)","high-throughput sequencing","Anguilla anguilla",0,6,1,"GEO","Jun 29, 2015"
GPL20315,"MYcroarray CAT Staphylococcus aureus subsp. aureus MRSA252 30K 4rep V1","in situ oligonucleotide","Staphylococcus aureus subsp. aureus MRSA252",2744,1,1,"Aldo Francisco Clemente soto","Jun 27, 2015"
GPL20633,"Qiagen Extracellular Matrix & Adhesion Molecule PCR Array","RT-PCR","Homo sapiens",96,30,1,"Jackelyn B Golden","Jun 27, 2015"
GPL19997,"Exiqon miRCURY LNA microRNA array, 6th generation [miRBase v16, condensed Probe_ID version]","spotted oligonucleotide","Mus musculus",2679,2,1,"Jie Tian","Jun 26, 2015"
GPL20616,"NimbleGen Populus_reassigned_version_3.0 [poplar_V3]","in situ oligonucleotide","Populus trichocarpa",44448,10,1,"Glenn Howe","Jun 26, 2015"
GPL20618,"Arabidopsis thaliana V.3.0.3 IFC UNAM","spotted oligonucleotide","Arabidopsis thaliana",29068,4,2,"John P Délano-Frier","Jun 26, 2015"
GPL20623,"121010_HG19_Canc_Immu_CL_CGH","in situ oligonucleotide","Homo sapiens",137783,20,2,"Jonathan Dennis","Jun 26, 2015"
GPL20628,"PacBio RS II (Butyrivibrio sp. AE3004)","high-throughput sequencing","Butyrivibrio sp. AE3004",0,0,0,"GEO","Jun 26, 2015"
GPL20629,"PacBio RS II (Butyrivibrio sp. AE3003)","high-throughput sequencing","Butyrivibrio sp. AE3003",0,0,0,"GEO","Jun 26, 2015"
GPL20630,"PacBio RS II (Ruminococcus sp. HUN007)","high-throughput sequencing","Ruminococcus sp. HUN007",0,0,0,"GEO","Jun 26, 2015"
GPL18873,"Phospho Explorer Antibody Array (PEX100)","antibody","Homo sapiens;Mus musculus;Rattus norvegicus",1330,16,2,"Sanjive Qazi","Jun 25, 2015"
GPL19976,"RPPA CORE 081913_0074 (SET 74)","spotted peptide or protein","Homo sapiens",172,24,1,"Uma T Shankavaram","Jun 25, 2015"
GPL20201,"Qiagen porcine array-ready oligo set","spotted oligonucleotide","Sus scrofa",13309,44,1,"Joonghoon Park","Jun 25, 2015"
GPL20615,"Illumina HiSeq 1500 (Saccharomyces cerevisiae BY4741)","high-throughput sequencing","Saccharomyces cerevisiae BY4741",0,0,0,"GEO","Jun 25, 2015"
GPL20617,"Ion Torrent PGM (Listeria monocytogenes 10403S)","high-throughput sequencing","Listeria monocytogenes 10403S",0,0,0,"GEO","Jun 25, 2015"
GPL20619,"Illumina HiSeq 2000 (Cicer arietinum)","high-throughput sequencing","Cicer arietinum",0,0,0,"GEO","Jun 25, 2015"
GPL20620,"Illumina MiSeq (Thermococcus)","high-throughput sequencing","Thermococcus",0,0,0,"GEO","Jun 25, 2015"
GPL20621,"Ion Torrent Proton (Mycobacterium tuberculosis)","high-throughput sequencing","Mycobacterium tuberculosis",0,0,0,"GEO","Jun 25, 2015"
GPL20625,"Illumina HiSeq 2000 (Ptychodera flava)","high-throughput sequencing","Ptychodera flava",0,36,1,"GEO","Jun 25, 2015"
GPL20611,"Agilent-026609 Maize Gene Expression 4x44K Microarray [Feature ID]","in situ oligonucleotide","Zea mays",45219,0,0,"qian jin","Jun 24, 2015"
GPL20613,"PacBio RS II (Staphylococcus aureus)","high-throughput sequencing","Staphylococcus aureus",0,2,1,"GEO","Jun 24, 2015"
GPL20603,"Illumina HiSeq 2000 (Actinobacillus pleuropneumoniae serovar 3 str. JL03)","high-throughput sequencing","Actinobacillus pleuropneumoniae serovar 3 str. JL03",0,0,0,"GEO","Jun 23, 2015"
GPL20606,"Agilent-066335 RCUT-Homo sapiens-4x180K-054261On1M (Probe Name Version)","in situ oligonucleotide","Homo sapiens",34127,0,0,"Oliver Dittrich-Breiholz","Jun 23, 2015"
GPL20607,"Illumina HiSeq 1000 (Homo sapiens; Mus musculus)","high-throughput sequencing","Homo sapiens;Mus musculus",0,2,1,"GEO","Jun 23, 2015"
GPL20609,"[PrimeView] Affymetrix Human Gene Expression Array [Brainarray ENTREZG Version 19]","in situ oligonucleotide","Homo sapiens",18539,0,0,"GEO admin","Jun 23, 2015"
GPL19891,"BaSysBio Bacillus subtilis T3 array, 2x400K (Agilent-044473)","in situ oligonucleotide","Bacillus subtilis subsp. subtilis str. 168",5875,4,2,"Tatiana Rochat","Jun 22, 2015"
GPL20593,"Illumina HiSeq 2500 (Colletotrichum tofieldiae)","high-throughput sequencing","Colletotrichum tofieldiae",0,0,0,"GEO","Jun 22, 2015"
GPL20594,"Illumina HiSeq 2500 (Colletotrichum incanum)","high-throughput sequencing","Colletotrichum incanum",0,0,0,"GEO","Jun 22, 2015"
GPL20595,"Illumina MiSeq (Potato spindle tuber viroid)","high-throughput sequencing","Potato spindle tuber viroid",0,0,0,"GEO","Jun 22, 2015"
GPL20596,"Illumina MiSeq (Kluyveromyces marxianus)","high-throughput sequencing","Kluyveromyces marxianus",0,0,0,"GEO","Jun 22, 2015"
GPL20597,"Illumina HiSeq 2000 (Chionodraco hamatus)","high-throughput sequencing","Chionodraco hamatus",0,0,0,"GEO","Jun 22, 2015"
GPL20598,"Illumina HiSeq 2000 (Gymnodraco acuticeps)","high-throughput sequencing","Gymnodraco acuticeps",0,0,0,"GEO","Jun 22, 2015"
GPL20599,"Illumina HiSeq 2000 (Trematomus bernacchii)","high-throughput sequencing","Trematomus bernacchii",0,0,0,"GEO","Jun 22, 2015"
GPL20600,"Illumina HiSeq 2500 (Thermosynechococcus elongatus BP-1)","high-throughput sequencing","Thermosynechococcus elongatus BP-1",0,39,1,"GEO","Jun 22, 2015"
GPL19582,"Agilent-039723 Drosophila melanogaster expression Kim 2.0","in situ oligonucleotide","Drosophila melanogaster",61657,24,2,"Charlie Kim","Jun 21, 2015"
GPL19890,"Bacillus subtilis gene-level annotation representing two designs (090325_CBS_DTU_Bsub_T2; 110831_CBS_DTU_Bsub_T2)","in situ oligonucleotide","Bacillus subtilis subsp. subtilis str. 168",5875,4,2,"Tatiana Rochat","Jun 21, 2015"
GPL18735,"NimbleGen Arabidopsis 12 x 135K array for TAIR10 genome release","in situ oligonucleotide","Arabidopsis thaliana",35386,18,1,"Miriam Gifford","Jun 20, 2015"
GPL20582,"Corynebacterium glutamicum array [Cg3kOLI_S10]","spotted oligonucleotide","Corynebacterium glutamicum ATCC 13032",3120,9,2,"Hironori Taniguchi","Jun 20, 2015"
GPL20588,"Agilent-037360 gallus_exp_microarray_SLagarrigue_8x60k_V1","in situ oligonucleotide","Gallus gallus",62976,0,0,"Sandrine Lagarrigue","Jun 20, 2015"
GPL20581,"Agilent-061583 S_sala_calibration_array_1","in situ oligonucleotide","Salamandra salamandra",22201,32,3,"Till Czypionka","Jun 19, 2015"
GPL15712,"Agilent-028103 Aggregatibacter actinomycetemcomitans Pangenome Microarray","in situ oligonucleotide","Aggregatibacter actinomycetemcomitans",15744,0,0,"Weerayuth Kittichotirat","Jun 19, 2015"
GPL20578,"Agilent-034461 WilmsArray_v1.0 (Feature Number)","in situ oligonucleotide","Homo sapiens",180880,4,1,"LARA RODRIGUEZ","Jun 19, 2015"
GPL20579,"Agilent-037637 WilmsArray_v2.0 037636 (Feature Number)","in situ oligonucleotide","Homo sapiens",180880,24,1,"LARA RODRIGUEZ","Jun 19, 2015"
GPL20584,"Illumina NextSeq 500 (Schizosaccharomyces pombe)","high-throughput sequencing","Schizosaccharomyces pombe",0,0,0,"GEO","Jun 19, 2015"
GPL20585,"Illumina MiSeq (Solanum lycopersicum)","high-throughput sequencing","Solanum lycopersicum",0,0,0,"GEO","Jun 19, 2015"
GPL19852,"Agilent-025521 Drosophila melanogaster Amp and UR 4X180","in situ oligonucleotide","Drosophila melanogaster",180880,1,2,"Terry L. Orr-Weaver","Jun 18, 2015"
GPL19853,"Agilent-049276 Drosophila melanogaster Amp and UR with 8A","in situ oligonucleotide","Drosophila melanogaster",180880,18,2,"Terry L. Orr-Weaver","Jun 18, 2015"
GPL20575,"Agilent-026609 Maize Gene Expression 4x44K Microarray [Probe Name Version]","in situ oligonucleotide","Zea mays",43694,0,0,"qian jin","Jun 18, 2015"
GPL20577,"Escherichia coli BL21-D23 30K","in situ oligonucleotide","Escherichia coli BL21",4155,1,1,"Hyeon-Cheol Lee","Jun 18, 2015"
GPL20580,"Illumina HiSeq 1500 (Mycobacterium smegmatis str. MC2 155)","high-throughput sequencing","Mycobacterium smegmatis str. MC2 155",0,0,0,"GEO","Jun 18, 2015"
GPL18976,"NanoString nCounter Human HCC classification assay","other","Homo sapiens",36,96,1,"Yujin Hoshida","Jun 17, 2015"
GPL20566,"Phalanx Rat OneArray Ver. 2 Release 1","spotted oligonucleotide","Rattus norvegicus",20715,0,0,"Sandy Lin","Jun 17, 2015"
GPL20567,"Phalanx Rat miRNA OneArray Ver 6 (miRBase Release 20)","spotted oligonucleotide","Rattus norvegicus",725,0,0,"Sandy Lin","Jun 17, 2015"
GPL20568,"Phalanx Mouse miRNA OneArray Ver 6 (miRBase Release 20)","spotted oligonucleotide","Mus musculus",1883,0,0,"Sandy Lin","Jun 17, 2015"
GPL20569,"Phalanx Human miRNA OneArray Ver 6 (miRBase Release 20)","spotted oligonucleotide","Homo sapiens",2539,0,0,"Sandy Lin","Jun 17, 2015"
GPL20574,"Agilent-019555 Homo sapiens 15K Muscle_WDM_1_Of_1","in situ oligonucleotide","Homo sapiens",15744,137,1,"Peter Hackman","Jun 17, 2015"
GPL20331,"Arabidopsis Oligonucleotide Microarrays Version 3.0, 70 -mer-oligonucleotide","spotted oligonucleotide","Arabidopsis thaliana",28399,8,1,"daoquan xiang","Jun 16, 2015"
GPL20565,"Ion Torrent PGM (Candida glabrata)","high-throughput sequencing","Candida glabrata",0,10,1,"GEO","Jun 16, 2015"
GPL20572,"Illumina NextSeq 500 (Trypanosoma brucei)","high-throughput sequencing","Trypanosoma brucei",0,0,0,"GEO","Jun 16, 2015"
GPL20333,"Illumna HumanOmniExpressExome-8 v1.2","oligonucleotide beads","Homo sapiens",964193,18,1,"GEO admin","Jun 15, 2015"
GPL20334,"[EquGene-1_1-st] Equus caballus Gene 1.1 ST Array [transcript (gene) version]","in situ oligonucleotide","Equus caballus",30559,0,0,"Affymetrix, Inc.","Jun 15, 2015"
GPL20335,"PacBio RS II (Acetobacterium woodii DSM 1030)","high-throughput sequencing","Acetobacterium woodii DSM 1030",0,0,0,"GEO","Jun 15, 2015"
GPL20336,"PacBio RS II (Acidobacteriaceae bacterium TAA166)","high-throughput sequencing","Acidobacteriaceae bacterium TAA166",0,0,0,"GEO","Jun 15, 2015"
GPL20337,"PacBio RS II (Acidobacteria bacterium KBS 146)","high-throughput sequencing","Acidobacteria bacterium KBS 146",0,0,0,"GEO","Jun 15, 2015"
GPL20338,"PacBio RS II (Acidobacterium sp. PMMR2)","high-throughput sequencing","Acidobacterium sp. PMMR2",0,0,0,"GEO","Jun 15, 2015"
GPL20339,"PacBio RS II (Acidovorax sp. JHL-3)","high-throughput sequencing","Acidovorax sp. JHL-3",0,0,0,"GEO","Jun 15, 2015"
GPL20340,"PacBio RS II (Actinobacillus succinogenes 130Z)","high-throughput sequencing","Actinobacillus succinogenes 130Z",0,0,0,"GEO","Jun 15, 2015"
GPL20341,"PacBio RS II (Actinosynnema mirum DSM 43827)","high-throughput sequencing","Actinosynnema mirum DSM 43827",0,0,0,"GEO","Jun 15, 2015"
GPL20342,"PacBio RS II (Agrobacterium fabrum str. C58)","high-throughput sequencing","Agrobacterium fabrum str. C58",0,0,0,"GEO","Jun 15, 2015"
GPL20343,"PacBio RS II (Akkermansia muciniphila ATCC BAA-835)","high-throughput sequencing","Akkermansia muciniphila ATCC BAA-835",0,0,0,"GEO","Jun 15, 2015"
GPL20344,"PacBio RS II (Alicyclobacillus macrosporangiidus CPP55)","high-throughput sequencing","Alicyclobacillus macrosporangiidus CPP55",0,0,0,"GEO","Jun 15, 2015"
GPL20345,"PacBio RS II (Alteromonas sp. ALT199)","high-throughput sequencing","Alteromonas sp. ALT199",0,0,0,"GEO","Jun 15, 2015"
GPL20346,"PacBio RS II (Alteromonadaceae bacterium Bs12)","high-throughput sequencing","Alteromonadaceae bacterium Bs12",0,0,0,"GEO","Jun 15, 2015"
GPL20347,"PacBio RS II (Aminiphilus circumscriptus DSM 16581)","high-throughput sequencing","Aminiphilus circumscriptus DSM 16581",0,0,0,"GEO","Jun 15, 2015"
GPL20348,"PacBio RS II (Aminobacterium colombiense DSM 12261)","high-throughput sequencing","Aminobacterium colombiense DSM 12261",0,0,0,"GEO","Jun 15, 2015"
GPL20349,"PacBio RS II (Anoxybacillus flavithermus WK1)","high-throughput sequencing","Anoxybacillus flavithermus WK1",0,0,0,"GEO","Jun 15, 2015"
GPL20350,"PacBio RS II (Arthrobacter chlorophenolicus A6)","high-throughput sequencing","Arthrobacter chlorophenolicus A6",0,0,0,"GEO","Jun 15, 2015"
GPL20351,"PacBio RS II (Arthrobacter sp. 31Y)","high-throughput sequencing","Arthrobacter sp. 31Y",0,0,0,"GEO","Jun 15, 2015"
GPL20352,"PacBio RS II (Bacillus subtilis subsp. spizizenii str. W23)","high-throughput sequencing","Bacillus subtilis subsp. spizizenii str. W23",0,0,0,"GEO","Jun 15, 2015"
GPL20353,"PacBio RS II (bacterium JKG1)","high-throughput sequencing","bacterium JKG1",0,0,0,"GEO","Jun 15, 2015"
GPL20354,"PacBio RS II (Bacteroides salanitronis DSM 18170)","high-throughput sequencing","Bacteroides salanitronis DSM 18170",0,0,0,"GEO","Jun 15, 2015"
GPL20355,"PacBio RS II (Bacteroides sp. 14(A))","high-throughput sequencing","Bacteroides sp. 14(A)",0,0,0,"GEO","Jun 15, 2015"
GPL20356,"PacBio RS II (Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088)","high-throughput sequencing","Bifidobacterium longum subsp. infantis ATCC 15697 = JCM 1222 = DSM 20088",0,0,0,"GEO","Jun 15, 2015"
GPL20357,"PacBio RS II (Bradyrhizobium elkanii USDA 76)","high-throughput sequencing","Bradyrhizobium elkanii USDA 76",0,0,0,"GEO","Jun 15, 2015"
GPL20358,"PacBio RS II (Bryobacter aggregatus MPL3)","high-throughput sequencing","Bryobacter aggregatus MPL3",0,0,0,"GEO","Jun 15, 2015"
GPL20360,"PacBio RS II (Butyrivibrio sp. FCS014)","high-throughput sequencing","Butyrivibrio sp. FCS014",0,0,0,"GEO","Jun 15, 2015"
GPL20361,"PacBio RS II (Caldicoprobacter oshimai DSM 21659)","high-throughput sequencing","Caldicoprobacter oshimai DSM 21659",0,0,0,"GEO","Jun 15, 2015"
GPL20362,"PacBio RS II (Caldithrix abyssi DSM 13497)","high-throughput sequencing","Caldithrix abyssi DSM 13497",0,0,0,"GEO","Jun 15, 2015"
GPL20363,"PacBio RS II (Capnocytophaga ochracea DSM 7271)","high-throughput sequencing","Capnocytophaga ochracea DSM 7271",0,0,0,"GEO","Jun 15, 2015"
GPL20364,"PacBio RS II (Cellulomonas sp. KRMCY2)","high-throughput sequencing","Cellulomonas sp. KRMCY2",0,0,0,"GEO","Jun 15, 2015"
GPL20365,"PacBio RS II (Cellulophaga algicola DSM 14237)","high-throughput sequencing","Cellulophaga algicola DSM 14237",0,0,0,"GEO","Jun 15, 2015"
GPL20366,"PacBio RS II (Cellulophaga lytica DSM 7489)","high-throughput sequencing","Cellulophaga lytica DSM 7489",0,0,0,"GEO","Jun 15, 2015"
GPL20367,"PacBio RS II (Chloroflexus aggregans DSM 9485)","high-throughput sequencing","Chloroflexus aggregans DSM 9485",0,0,0,"GEO","Jun 15, 2015"
GPL20368,"PacBio RS II (Clostridium algidicarnis)","high-throughput sequencing","Clostridium algidicarnis",0,0,0,"GEO","Jun 15, 2015"
GPL20369,"PacBio RS II ([Clostridium] clariflavum 4-2a)","high-throughput sequencing","[Clostridium] clariflavum 4-2a",0,0,0,"GEO","Jun 15, 2015"
GPL20370,"PacBio RS II (Peptoclostridium difficile 630)","high-throughput sequencing","Peptoclostridium difficile 630",0,0,0,"GEO","Jun 15, 2015"
GPL20371,"PacBio RS II ([Clostridium] indolis DSM 755)","high-throughput sequencing","[Clostridium] indolis DSM 755",0,0,0,"GEO","Jun 15, 2015"
GPL20372,"PacBio RS II ([Clostridium] josui JCM 17888)","high-throughput sequencing","[Clostridium] josui JCM 17888",0,0,0,"GEO","Jun 15, 2015"
